"","Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","City","State","Region","Product.ID","Category","Sub.Category","Sales","Quantity","Discount","Profit","Code"
"4355",4355,"CA-2017-153654","11/24/2017","11/26/2017","Second Class","MD-17860","Michael Dominguez","Corporate","Asheville","North Carolina","South","OFF-BI-10004465","Office Supplies","Binders",19.008,8,0.7,-12.672,37
"4356",4356,"CA-2015-155600","12/4/2015","12/7/2015","Second Class","RO-19780","Rose O'Brian","Consumer","Clarksville","Tennessee","South","OFF-BI-10000545","Office Supplies","Binders",1598.058,7,0.7,-1065.372,47
"4357",4357,"CA-2015-155600","12/4/2015","12/7/2015","Second Class","RO-19780","Rose O'Brian","Consumer","Clarksville","Tennessee","South","OFF-AR-10003752","Office Supplies","Art",36.96,4,0.2,12.012,47
"4358",4358,"CA-2017-162565","12/11/2017","12/11/2017","Same Day","RR-19315","Ralph Ritter","Consumer","Aurora","Illinois","Central","OFF-PA-10001937","Office Supplies","Paper",10.368,2,0.2,3.6288,17
"4359",4359,"CA-2017-162565","12/11/2017","12/11/2017","Same Day","RR-19315","Ralph Ritter","Consumer","Aurora","Illinois","Central","FUR-FU-10004306","Furniture","Furnishings",77.72,1,0.6,-66.062,17
"4360",4360,"CA-2017-162565","12/11/2017","12/11/2017","Same Day","RR-19315","Ralph Ritter","Consumer","Aurora","Illinois","Central","FUR-CH-10003973","Furniture","Chairs",520.464,2,0.3,-14.8704,17
"4361",4361,"CA-2016-127642","5/21/2016","5/23/2016","First Class","CP-12340","Christine Phan","Corporate","Warwick","Rhode Island","East","OFF-PA-10000565","Office Supplies","Paper",111.96,2,0,54.8604,44
"4362",4362,"US-2017-163195","2/17/2017","2/21/2017","Second Class","LL-16840","Lauren Leatherbury","Consumer","Lafayette","Louisiana","South","TEC-PH-10003875","Technology","Phones",29.16,3,0,8.4564,22
"4363",4363,"CA-2017-111332","5/20/2017","5/22/2017","Second Class","NC-18340","Nat Carroll","Consumer","Fargo","North Dakota","Central","OFF-AR-10001953","Office Supplies","Art",131.94,3,0,35.6238,38
"4364",4364,"CA-2017-111332","5/20/2017","5/22/2017","Second Class","NC-18340","Nat Carroll","Consumer","Fargo","North Dakota","Central","OFF-AR-10001374","Office Supplies","Art",25.92,4,0,8.2944,38
"4365",4365,"CA-2017-111332","5/20/2017","5/22/2017","Second Class","NC-18340","Nat Carroll","Consumer","Fargo","North Dakota","Central","OFF-ST-10003816","Office Supplies","Storage",704.76,4,0,162.0948,38
"4366",4366,"CA-2017-111332","5/20/2017","5/22/2017","Second Class","NC-18340","Nat Carroll","Consumer","Fargo","North Dakota","Central","OFF-FA-10001843","Office Supplies","Fasteners",7.41,3,0,3.4827,38
"4367",4367,"CA-2017-111332","5/20/2017","5/22/2017","Second Class","NC-18340","Nat Carroll","Consumer","Fargo","North Dakota","Central","OFF-AR-10000657","Office Supplies","Art",21.5,10,0,7.095,38
"4368",4368,"CA-2017-117044","9/11/2017","9/13/2017","Second Class","HA-14920","Helen Andreada","Consumer","Chicago","Illinois","Central","OFF-FA-10000936","Office Supplies","Fasteners",10.528,4,0.2,3.29,17
"4369",4369,"CA-2017-117044","9/11/2017","9/13/2017","Second Class","HA-14920","Helen Andreada","Consumer","Chicago","Illinois","Central","OFF-PA-10003657","Office Supplies","Paper",20.544,6,0.2,6.42,17
"4370",4370,"US-2016-165078","11/5/2016","11/10/2016","Standard Class","MA-17995","Michelle Arnett","Home Office","Lawrence","Indiana","Central","OFF-BI-10001989","Office Supplies","Binders",104.9,5,0,50.352,18
"4371",4371,"US-2016-165078","11/5/2016","11/10/2016","Standard Class","MA-17995","Michelle Arnett","Home Office","Lawrence","Indiana","Central","OFF-AR-10002987","Office Supplies","Art",39.68,2,0,16.2688,18
"4372",4372,"US-2016-165078","11/5/2016","11/10/2016","Standard Class","MA-17995","Michelle Arnett","Home Office","Lawrence","Indiana","Central","OFF-LA-10000414","Office Supplies","Labels",51.75,5,0,24.84,18
"4373",4373,"US-2017-169320","7/23/2017","7/25/2017","Second Class","LH-16900","Lena Hernandez","Consumer","Elkhart","Indiana","Central","OFF-AR-10003602","Office Supplies","Art",11.68,2,0,5.4896,18
"4374",4374,"US-2017-169320","7/23/2017","7/25/2017","Second Class","LH-16900","Lena Hernandez","Consumer","Elkhart","Indiana","Central","TEC-AC-10002550","Technology","Accessories",159.75,5,0,11.1825,18
"4375",4375,"CA-2016-158575","11/18/2016","11/24/2016","Standard Class","SB-20290","Sean Braxton","Corporate","Kent","Ohio","East","OFF-AP-10002998","Office Supplies","Appliances",103.968,6,0.2,16.8948,39
"4376",4376,"CA-2014-166954","4/25/2014","4/30/2014","Standard Class","BT-11305","Beth Thompson","Home Office","San Gabriel","California","West","FUR-FU-10003708","Furniture","Furnishings",303.25,5,0,63.6825,6
"4377",4377,"CA-2014-166954","4/25/2014","4/30/2014","Standard Class","BT-11305","Beth Thompson","Home Office","San Gabriel","California","West","OFF-AP-10001391","Office Supplies","Appliances",270.72,3,0,78.5088,6
"4378",4378,"CA-2014-166954","4/25/2014","4/30/2014","Standard Class","BT-11305","Beth Thompson","Home Office","San Gabriel","California","West","FUR-CH-10003973","Furniture","Chairs",1487.04,5,0.2,148.704,6
"4379",4379,"CA-2015-140830","11/30/2015","12/2/2015","Second Class","PS-18970","Paul Stevenson","Home Office","Henderson","Kentucky","South","OFF-EN-10000461","Office Supplies","Envelopes",17.48,2,0,8.2156,21
"4380",4380,"CA-2015-140830","11/30/2015","12/2/2015","Second Class","PS-18970","Paul Stevenson","Home Office","Henderson","Kentucky","South","OFF-EN-10002831","Office Supplies","Envelopes",71.88,2,0,32.346,21
"4381",4381,"CA-2015-152891","10/25/2015","10/30/2015","Standard Class","TB-21625","Trudy Brown","Consumer","San Francisco","California","West","OFF-AR-10004648","Office Supplies","Art",60.45,3,0,16.3215,6
"4382",4382,"CA-2015-152891","10/25/2015","10/30/2015","Standard Class","TB-21625","Trudy Brown","Consumer","San Francisco","California","West","FUR-TA-10001857","Furniture","Tables",253.176,3,0.2,-31.647,6
"4383",4383,"US-2015-122784","7/20/2015","7/27/2015","Standard Class","RA-19915","Russell Applegate","Consumer","Highland Park","Illinois","Central","OFF-BI-10000546","Office Supplies","Binders",2.88,5,0.8,-4.464,17
"4384",4384,"US-2015-122784","7/20/2015","7/27/2015","Standard Class","RA-19915","Russell Applegate","Consumer","Highland Park","Illinois","Central","FUR-BO-10004690","Furniture","Bookcases",384.944,4,0.3,-126.4816,17
"4385",4385,"US-2015-122784","7/20/2015","7/27/2015","Standard Class","RA-19915","Russell Applegate","Consumer","Highland Park","Illinois","Central","TEC-PH-10001557","Technology","Phones",153.584,2,0.2,13.4386,17
"4386",4386,"US-2015-122784","7/20/2015","7/27/2015","Standard Class","RA-19915","Russell Applegate","Consumer","Highland Park","Illinois","Central","FUR-BO-10002545","Furniture","Bookcases",913.43,5,0.3,-52.196,17
"4387",4387,"CA-2016-156811","10/27/2016","11/2/2016","Standard Class","BP-11095","Bart Pistole","Corporate","San Francisco","California","West","OFF-AP-10001366","Office Supplies","Appliances",43.92,4,0,11.8584,6
"4388",4388,"CA-2016-156811","10/27/2016","11/2/2016","Standard Class","BP-11095","Bart Pistole","Corporate","San Francisco","California","West","OFF-BI-10001628","Office Supplies","Binders",25.032,3,0.2,7.8225,6
"4389",4389,"CA-2017-111556","11/20/2017","11/22/2017","First Class","CD-11920","Carlos Daly","Consumer","New York City","New York","East","OFF-PA-10003651","Office Supplies","Paper",46.76,7,0,22.4448,36
"4390",4390,"CA-2017-111556","11/20/2017","11/22/2017","First Class","CD-11920","Carlos Daly","Consumer","New York City","New York","East","FUR-BO-10003159","Furniture","Bookcases",183.968,2,0.2,-25.2956,36
"4391",4391,"CA-2017-111556","11/20/2017","11/22/2017","First Class","CD-11920","Carlos Daly","Consumer","New York City","New York","East","TEC-PH-10001459","Technology","Phones",1259.97,3,0,327.5922,36
"4392",4392,"CA-2017-111556","11/20/2017","11/22/2017","First Class","CD-11920","Carlos Daly","Consumer","New York City","New York","East","OFF-AR-10004602","Office Supplies","Art",68.97,3,0,19.3116,36
"4393",4393,"CA-2016-108868","9/8/2016","9/12/2016","Standard Class","KB-16585","Ken Black","Corporate","Dallas","Texas","Central","OFF-AR-10001953","Office Supplies","Art",70.368,2,0.2,6.1572,48
"4394",4394,"CA-2016-108868","9/8/2016","9/12/2016","Standard Class","KB-16585","Ken Black","Corporate","Dallas","Texas","Central","TEC-PH-10000923","Technology","Phones",59.96,5,0.2,21.7355,48
"4395",4395,"CA-2014-142965","7/20/2014","7/20/2014","Same Day","SW-20245","Scot Wooten","Consumer","Springfield","Ohio","East","OFF-ST-10002583","Office Supplies","Storage",25.984,1,0.2,-5.1968,39
"4396",4396,"CA-2014-142965","7/20/2014","7/20/2014","Same Day","SW-20245","Scot Wooten","Consumer","Springfield","Ohio","East","OFF-BI-10000977","Office Supplies","Binders",27.36,3,0.7,-21.888,39
"4397",4397,"CA-2016-148740","11/15/2016","11/19/2016","Standard Class","AH-10690","Anna Häberlin","Corporate","San Diego","California","West","TEC-PH-10002549","Technology","Phones",361.376,2,0.2,27.1032,6
"4398",4398,"US-2014-138758","7/7/2014","7/11/2014","Standard Class","JL-15835","John Lee","Consumer","Philadelphia","Pennsylvania","East","FUR-CH-10002880","Furniture","Chairs",172.186,2,0.3,-46.7362,42
"4399",4399,"US-2014-138758","7/7/2014","7/11/2014","Standard Class","JL-15835","John Lee","Consumer","Philadelphia","Pennsylvania","East","FUR-FU-10003039","Furniture","Furnishings",69.008,2,0.2,12.0764,42
"4400",4400,"CA-2016-131737","3/17/2016","3/17/2016","Same Day","GZ-14470","Gary Zandusky","Consumer","Columbia","Maryland","East","OFF-EN-10003055","Office Supplies","Envelopes",199.9,5,0,89.955,24
"4401",4401,"CA-2016-131737","3/17/2016","3/17/2016","Same Day","GZ-14470","Gary Zandusky","Consumer","Columbia","Maryland","East","OFF-AP-10002945","Office Supplies","Appliances",901.95,3,0,297.6435,24
"4402",4402,"CA-2016-131737","3/17/2016","3/17/2016","Same Day","GZ-14470","Gary Zandusky","Consumer","Columbia","Maryland","East","FUR-FU-10004306","Furniture","Furnishings",971.5,5,0,252.59,24
"4403",4403,"CA-2016-114538","12/26/2016","12/27/2016","First Class","RC-19825","Roy Collins","Consumer","Colorado Springs","Colorado","West","OFF-AR-10002445","Office Supplies","Art",11.328,2,0.2,2.5488,8
"4404",4404,"CA-2014-127936","9/2/2014","9/4/2014","First Class","CL-12565","Clay Ludtke","Consumer","New York City","New York","East","OFF-AR-10002445","Office Supplies","Art",21.24,3,0,8.0712,36
"4405",4405,"CA-2015-164336","7/5/2015","7/10/2015","Standard Class","MW-18220","Mitch Webber","Consumer","Philadelphia","Pennsylvania","East","TEC-AC-10002345","Technology","Accessories",34.8,3,0.2,2.175,42
"4406",4406,"CA-2015-164336","7/5/2015","7/10/2015","Standard Class","MW-18220","Mitch Webber","Consumer","Philadelphia","Pennsylvania","East","OFF-ST-10001558","Office Supplies","Storage",38.976,3,0.2,-2.436,42
"4407",4407,"CA-2016-100041","11/20/2016","11/25/2016","Standard Class","BF-10975","Barbara Fisher","Corporate","Columbus","Indiana","Central","OFF-PA-10001622","Office Supplies","Paper",9.08,2,0,4.086,18
"4408",4408,"CA-2016-100041","11/20/2016","11/25/2016","Standard Class","BF-10975","Barbara Fisher","Corporate","Columbus","Indiana","Central","OFF-PA-10000418","Office Supplies","Paper",314.55,3,0,150.984,18
"4409",4409,"CA-2016-100041","11/20/2016","11/25/2016","Standard Class","BF-10975","Barbara Fisher","Corporate","Columbus","Indiana","Central","OFF-BI-10000343","Office Supplies","Binders",4.91,1,0,2.3077,18
"4410",4410,"US-2014-154879","5/6/2014","5/11/2014","Standard Class","SN-20710","Steve Nguyen","Home Office","Los Angeles","California","West","OFF-LA-10004425","Office Supplies","Labels",5.78,2,0,2.7166,6
"4411",4411,"US-2014-154879","5/6/2014","5/11/2014","Standard Class","SN-20710","Steve Nguyen","Home Office","Los Angeles","California","West","OFF-AR-10001897","Office Supplies","Art",107.94,6,0,30.2232,6
"4412",4412,"CA-2014-130624","6/21/2014","6/24/2014","First Class","TB-21280","Toby Braunhardt","Consumer","New York City","New York","East","OFF-PA-10003883","Office Supplies","Paper",19.65,3,0,9.039,36
"4413",4413,"CA-2014-130624","6/21/2014","6/24/2014","First Class","TB-21280","Toby Braunhardt","Consumer","New York City","New York","East","TEC-PH-10003963","Technology","Phones",617.97,3,0,160.6722,36
"4414",4414,"CA-2014-130624","6/21/2014","6/24/2014","First Class","TB-21280","Toby Braunhardt","Consumer","New York City","New York","East","OFF-AP-10001303","Office Supplies","Appliances",59.7,3,0,26.865,36
"4415",4415,"CA-2017-132339","8/19/2017","8/23/2017","Standard Class","JB-15400","Jennifer Braxton","Corporate","Lawrence","Massachusetts","East","OFF-BI-10003925","Office Supplies","Binders",387.99,1,0,182.3553,25
"4416",4416,"CA-2014-153983","11/29/2014","12/6/2014","Standard Class","AH-10210","Alan Hwang","Consumer","San Francisco","California","West","TEC-PH-10004586","Technology","Phones",575.92,2,0.2,71.99,6
"4417",4417,"CA-2014-153983","11/29/2014","12/6/2014","Standard Class","AH-10210","Alan Hwang","Consumer","San Francisco","California","West","OFF-FA-10003495","Office Supplies","Fasteners",30.4,5,0,15.2,6
"4418",4418,"CA-2017-112900","4/9/2017","4/12/2017","Second Class","KL-16645","Ken Lonsdale","Consumer","Detroit","Michigan","Central","OFF-BI-10002867","Office Supplies","Binders",478.24,8,0,219.9904,26
"4419",4419,"CA-2014-160157","12/20/2014","12/27/2014","Standard Class","MH-17455","Mark Hamilton","Consumer","Hamilton","Ohio","East","FUR-FU-10003773","Furniture","Furnishings",190.848,3,0.2,-21.4704,39
"4420",4420,"CA-2014-139633","12/17/2014","12/24/2014","Standard Class","EC-14050","Erin Creighton","Consumer","Columbus","Ohio","East","OFF-BI-10002954","Office Supplies","Binders",5.484,4,0.7,-4.0216,39
"4421",4421,"CA-2015-163090","11/17/2015","11/21/2015","Second Class","GH-14665","Greg Hansen","Consumer","Chicago","Illinois","Central","OFF-SU-10002537","Office Supplies","Supplies",40.92,5,0.2,3.069,17
"4422",4422,"CA-2014-117016","3/4/2014","3/9/2014","Standard Class","SC-20095","Sanjit Chand","Consumer","Margate","Florida","South","OFF-AR-10001374","Office Supplies","Art",15.552,3,0.2,2.3328,12
"4423",4423,"CA-2017-159464","5/18/2017","5/19/2017","First Class","TB-21355","Todd Boyes","Corporate","Sandy Springs","Georgia","South","OFF-AP-10001492","Office Supplies","Appliances",17.24,2,0,4.4824,13
"4424",4424,"CA-2017-159464","5/18/2017","5/19/2017","First Class","TB-21355","Todd Boyes","Corporate","Sandy Springs","Georgia","South","FUR-BO-10003546","Furniture","Bookcases",302.94,3,0,75.735,13
"4425",4425,"CA-2017-159464","5/18/2017","5/19/2017","First Class","TB-21355","Todd Boyes","Corporate","Sandy Springs","Georgia","South","TEC-PH-10002185","Technology","Phones",34.75,5,0,15.6375,13
"4426",4426,"CA-2017-159464","5/18/2017","5/19/2017","First Class","TB-21355","Todd Boyes","Corporate","Sandy Springs","Georgia","South","OFF-BI-10000315","Office Supplies","Binders",113.94,6,0,54.6912,13
"4427",4427,"CA-2017-159464","5/18/2017","5/19/2017","First Class","TB-21355","Todd Boyes","Corporate","Sandy Springs","Georgia","South","TEC-PH-10002350","Technology","Phones",55.98,2,0,15.6744,13
"4428",4428,"US-2017-103226","9/22/2017","9/28/2017","Standard Class","DW-13195","David Wiener","Corporate","Albuquerque","New Mexico","West","OFF-PA-10002666","Office Supplies","Paper",27.18,3,0,12.231,35
"4429",4429,"CA-2017-119452","3/21/2017","3/27/2017","Standard Class","CL-12565","Clay Ludtke","Consumer","Tulsa","Oklahoma","Central","FUR-CH-10004495","Furniture","Chairs",1805.88,6,0,523.7052,40
"4430",4430,"CA-2017-147725","9/14/2017","9/14/2017","Same Day","LT-17110","Liz Thompson","Consumer","Orange","New Jersey","East","OFF-AR-10001725","Office Supplies","Art",70.95,3,0,18.447,34
"4431",4431,"CA-2016-168893","11/3/2016","11/8/2016","Second Class","AP-10915","Arthur Prichep","Consumer","Henderson","Kentucky","South","OFF-FA-10002280","Office Supplies","Fasteners",20,4,0,9.6,21
"4432",4432,"CA-2016-168893","11/3/2016","11/8/2016","Second Class","AP-10915","Arthur Prichep","Consumer","Henderson","Kentucky","South","OFF-AR-10001770","Office Supplies","Art",7.98,3,0,2.0748,21
"4433",4433,"CA-2016-168893","11/3/2016","11/8/2016","Second Class","AP-10915","Arthur Prichep","Consumer","Henderson","Kentucky","South","FUR-FU-10002885","Furniture","Furnishings",24.1,5,0,9.158,21
"4434",4434,"CA-2016-168893","11/3/2016","11/8/2016","Second Class","AP-10915","Arthur Prichep","Consumer","Henderson","Kentucky","South","OFF-AR-10003772","Office Supplies","Art",8.75,1,0,2.625,21
"4435",4435,"CA-2016-168893","11/3/2016","11/8/2016","Second Class","AP-10915","Arthur Prichep","Consumer","Henderson","Kentucky","South","FUR-TA-10003392","Furniture","Tables",842.94,3,0,160.1586,21
"4436",4436,"CA-2016-163398","5/3/2016","5/8/2016","Standard Class","CB-12415","Christy Brittain","Consumer","Chicago","Illinois","Central","OFF-BI-10000014","Office Supplies","Binders",2.182,1,0.8,-3.6003,17
"4437",4437,"CA-2016-163398","5/3/2016","5/8/2016","Standard Class","CB-12415","Christy Brittain","Consumer","Chicago","Illinois","Central","OFF-AR-10003217","Office Supplies","Art",27.384,7,0.2,2.7384,17
"4438",4438,"CA-2016-163398","5/3/2016","5/8/2016","Standard Class","CB-12415","Christy Brittain","Consumer","Chicago","Illinois","Central","OFF-AP-10002403","Office Supplies","Appliances",26.406,3,0.8,-71.2962,17
"4439",4439,"CA-2016-162726","12/27/2016","1/2/2017","Standard Class","MT-17815","Meg Tillman","Consumer","Port Arthur","Texas","Central","OFF-PA-10001972","Office Supplies","Paper",10.368,2,0.2,3.6288,48
"4440",4440,"CA-2016-162726","12/27/2016","1/2/2017","Standard Class","MT-17815","Meg Tillman","Consumer","Port Arthur","Texas","Central","OFF-PA-10004041","Office Supplies","Paper",23.68,4,0.2,7.4,48
"4441",4441,"US-2016-111290","7/22/2016","7/26/2016","Standard Class","DK-13375","Dennis Kane","Consumer","Westland","Michigan","Central","TEC-AC-10004975","Technology","Accessories",109.95,1,0,36.2835,26
"4442",4442,"US-2016-111290","7/22/2016","7/26/2016","Standard Class","DK-13375","Dennis Kane","Consumer","Westland","Michigan","Central","OFF-ST-10001932","Office Supplies","Storage",965.85,5,0,135.219,26
"4443",4443,"US-2016-111290","7/22/2016","7/26/2016","Standard Class","DK-13375","Dennis Kane","Consumer","Westland","Michigan","Central","OFF-AR-10001761","Office Supplies","Art",29.2,5,0,10.512,26
